train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.016187500208616257,0.0,1.0145689249038696,0.3032356798648834,0.7935000061988831,0.8510000109672546,0.7935000061988831,0.8510000109672546
0.05756250023841858,0.03799999877810478,0.24701489508152008,0.13578151166439056,0.9110000133514404,0.9509999752044678,0.9110000133514404,0.9509999752044678
0.08368749916553497,0.06199999898672104,0.19231778383255005,0.10848842561244965,0.9355000257492065,0.9509999752044678,0.9355000257492065,0.9509999752044678
0.11787500232458115,0.12950000166893005,0.14930623769760132,0.11947938799858093,0.9522500038146973,0.9539999961853027,0.9522500038146973,0.9539999961853027
0.1497499942779541,0.1550000011920929,0.13226155936717987,0.08977431058883667,0.9558749794960022,0.9629999995231628,0.9558749794960022,0.9629999995231628
0.19331249594688416,0.19099999964237213,0.12218718975782394,0.07361895591020584,0.9614999890327454,0.968999981880188,0.9614999890327454,0.968999981880188
0.2212499976158142,0.21050000190734863,0.10930496454238892,0.06677495688199997,0.9672499895095825,0.9739999771118164,0.9672499895095825,0.9739999771118164
0.23074999451637268,0.21449999511241913,0.10525940358638763,0.07176835089921951,0.9703750014305115,0.9779999852180481,0.9703750014305115,0.9779999852180481
0.2681874930858612,0.24300000071525574,0.09400509297847748,0.0861123725771904,0.9728749990463257,0.972000002861023,0.9728749990463257,0.972000002861023
0.2619374990463257,0.21050000190734863,0.08297868072986603,0.11006218940019608,0.9745000004768372,0.9539999961853027,0.9745000004768372,0.9539999961853027
