train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.050062499940395355,0.07199999690055847,0.9316579103469849,0.21844974160194397,0.8366249799728394,0.9480000138282776,0.8366249799728394,0.9480000138282776
0.11599999666213989,0.06849999725818634,0.22839593887329102,0.1554257571697235,0.9193750023841858,0.9539999961853027,0.9193750023841858,0.9539999961853027
0.15449999272823334,0.11050000041723251,0.19793270528316498,0.13598111271858215,0.9338750243186951,0.9480000138282776,0.9338750243186951,0.9480000138282776
0.1667499989271164,0.1535000056028366,0.16434502601623535,0.10865599662065506,0.9466249942779541,0.9649999737739563,0.9466249942779541,0.9649999737739563
0.1679375022649765,0.14249999821186066,0.149809792637825,0.12442038953304291,0.9506250023841858,0.9470000267028809,0.9506250023841858,0.9470000267028809
0.22706249356269836,0.21449999511241913,0.12289328128099442,0.11084756255149841,0.9598749876022339,0.953000009059906,0.9598749876022339,0.953000009059906
0.25212499499320984,0.21150000393390656,0.12186427414417267,0.13501128554344177,0.9616249799728394,0.9459999799728394,0.9616249799728394,0.9459999799728394
0.28224998712539673,0.2160000056028366,0.11165127158164978,0.24126483500003815,0.965499997138977,0.8939999938011169,0.965499997138977,0.8939999938011169
0.2487500011920929,0.16949999332427979,0.11315333843231201,0.1062266081571579,0.9671249985694885,0.9459999799728394,0.9671249985694885,0.9459999799728394
0.2875624895095825,0.2680000066757202,0.10069334506988525,0.08582429587841034,0.9716249704360962,0.9660000205039978,0.9716249704360962,0.9660000205039978
